Positive,Negative,Easy,Hard
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Wheat']","['Grass', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Hay']","['Soybeans', 'Wheat']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Soybeans']","['Grass', 'Wheat']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Wheat', 'Soybeans']","['Grass', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Wheat', 'Soybeans']","['Hay', 'Grass']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Wheat'],"['Soybeans', 'Grass', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Grass', 'Hay']",['Wheat']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Hay', 'Wheat']",['Soybeans']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Wheat', 'Hay']","['Grass', 'Soybeans']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Grass', 'Wheat', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Wheat', 'Hay', 'Grass']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Wheat'],"['Hay', 'Grass', 'Soybeans']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Grass'],"['Soybeans', 'Wheat', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Hay']","['Wheat', 'Grass']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Grass', 'Wheat', 'Soybeans']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Grass'],"['Soybeans', 'Wheat', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Grass', 'Wheat', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Soybeans', 'Grass', 'Wheat']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Wheat', 'Grass', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Grass'],"['Hay', 'Wheat', 'Soybeans']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Wheat', 'Soybeans']",['Hay']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Hay', 'Wheat', 'Grass']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Wheat', 'Grass']",['Soybeans']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Grass', 'Soybeans', 'Wheat']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Wheat', 'Grass']","['Soybeans', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Wheat', 'Soybeans']",['Grass']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Wheat', 'Grass', 'Soybeans']",['Hay']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Soybeans', 'Wheat']",['Grass']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Grass', 'Soybeans', 'Wheat']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Soybeans', 'Grass', 'Wheat']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Soybeans']","['Hay', 'Wheat']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Grass', 'Soybeans']",['Wheat']
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Grass', 'Wheat', 'Hay']"
"['Corn', 'Alfalfa', 'Trees', 'Oats']","['Wheat', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Wheat']","['Grass', 'Soybeans']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Hay', 'Grass', 'Oats']","['Wheat', 'Trees', 'Corn', 'Alfalfa']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Hay', 'Trees', 'Alfalfa', 'Corn', 'Wheat']","['Grass', 'Oats']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Alfalfa', 'Grass', 'Oats', 'Wheat', 'Corn']","['Trees', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Oats', 'Corn', 'Trees']","['Wheat', 'Alfalfa', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Grass'],"['Trees', 'Alfalfa', 'Hay', 'Corn', 'Oats', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Trees', 'Oats', 'Corn']","['Grass', 'Alfalfa', 'Hay', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Corn', 'Oats']","['Trees', 'Wheat', 'Grass', 'Alfalfa', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Oats', 'Hay', 'Trees', 'Corn']","['Grass', 'Alfalfa', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Trees'],"['Wheat', 'Grass', 'Oats', 'Alfalfa', 'Corn', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Hay', 'Wheat', 'Corn', 'Alfalfa', 'Oats']",['Trees']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Trees'],"['Wheat', 'Oats', 'Alfalfa', 'Grass', 'Hay', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Oats'],"['Corn', 'Hay', 'Wheat', 'Alfalfa', 'Trees', 'Grass']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Wheat', 'Corn', 'Alfalfa', 'Oats']","['Hay', 'Grass', 'Trees']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Trees', 'Alfalfa', 'Hay']","['Oats', 'Corn', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Trees', 'Alfalfa', 'Oats', 'Corn', 'Wheat']","['Hay', 'Grass']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Oats'],"['Trees', 'Grass', 'Alfalfa', 'Hay', 'Wheat', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Hay', 'Corn', 'Alfalfa', 'Trees', 'Grass', 'Wheat']",['Oats']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Grass'],"['Trees', 'Oats', 'Alfalfa', 'Corn', 'Hay', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Alfalfa', 'Oats', 'Wheat']","['Hay', 'Trees', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Oats', 'Grass', 'Trees', 'Corn', 'Alfalfa', 'Hay']",['Wheat']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Wheat', 'Trees', 'Grass', 'Corn', 'Oats', 'Alfalfa']",['Hay']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Alfalfa', 'Trees', 'Oats']","['Corn', 'Hay', 'Grass', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Grass'],"['Hay', 'Trees', 'Oats', 'Wheat', 'Alfalfa', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Alfalfa'],"['Trees', 'Oats', 'Hay', 'Wheat', 'Corn', 'Grass']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Hay', 'Alfalfa']","['Trees', 'Corn', 'Oats', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Corn', 'Oats', 'Grass', 'Alfalfa']","['Trees', 'Hay', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Wheat', 'Hay']","['Oats', 'Grass', 'Corn', 'Trees', 'Alfalfa']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Oats', 'Hay']","['Grass', 'Wheat', 'Trees', 'Alfalfa', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Oats', 'Trees']","['Hay', 'Alfalfa', 'Grass', 'Corn', 'Wheat']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Corn', 'Wheat', 'Alfalfa', 'Oats', 'Trees']","['Hay', 'Grass']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Corn', 'Oats', 'Grass', 'Wheat']","['Trees', 'Hay', 'Alfalfa']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Hay', 'Oats', 'Wheat', 'Corn', 'Alfalfa', 'Trees']",['Grass']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Oats'],"['Corn', 'Alfalfa', 'Trees', 'Wheat', 'Grass', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Corn', 'Oats', 'Hay', 'Alfalfa', 'Wheat', 'Grass']",['Trees']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Hay', 'Trees', 'Wheat', 'Alfalfa', 'Oats']",['Corn']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Alfalfa', 'Corn']","['Oats', 'Trees', 'Wheat', 'Grass', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Trees', 'Hay']","['Oats', 'Wheat', 'Grass', 'Alfalfa', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Trees', 'Hay', 'Wheat', 'Grass', 'Oats']","['Corn', 'Alfalfa']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Alfalfa', 'Hay', 'Trees', 'Wheat', 'Oats']","['Corn', 'Grass']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Wheat', 'Oats', 'Alfalfa', 'Trees', 'Grass', 'Hay']",['Corn']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Oats', 'Alfalfa', 'Wheat', 'Grass', 'Hay']","['Trees', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Corn', 'Oats', 'Trees', 'Alfalfa', 'Hay', 'Wheat']",['Grass']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Trees', 'Wheat']","['Oats', 'Corn', 'Alfalfa', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Grass', 'Alfalfa', 'Corn', 'Oats', 'Hay', 'Wheat']",['Trees']
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Corn'],"['Trees', 'Alfalfa', 'Wheat', 'Grass', 'Oats', 'Hay']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Trees', 'Hay', 'Grass', 'Alfalfa', 'Wheat']","['Oats', 'Corn']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Oats', 'Grass', 'Trees', 'Corn', 'Wheat']","['Hay', 'Alfalfa']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']","['Oats', 'Grass']","['Trees', 'Wheat', 'Corn', 'Hay', 'Alfalfa']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Grass'],"['Trees', 'Alfalfa', 'Hay', 'Wheat', 'Corn', 'Oats']"
['Soybeans'],"['Trees', 'Alfalfa', 'Oats', 'Grass', 'Wheat', 'Corn', 'Hay']",['Alfalfa'],"['Trees', 'Hay', 'Corn', 'Grass', 'Wheat', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Trees', 'Hay', 'Grass']",['Oats']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Trees', 'Hay', 'Grass']",['Oats']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Trees', 'Grass', 'Oats']",['Hay']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Trees', 'Oats']",['Hay']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Oats']","['Hay', 'Trees']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Grass', 'Oats', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Grass']","['Trees', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Hay'],"['Trees', 'Grass', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Oats'],"['Hay', 'Grass', 'Trees']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Grass']","['Hay', 'Trees']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Trees']","['Grass', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Grass', 'Oats', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Grass']","['Hay', 'Trees']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Trees']","['Hay', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Oats', 'Trees']",['Hay']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Grass']","['Hay', 'Trees']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Hay', 'Trees']",['Grass']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Hay'],"['Trees', 'Oats', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Trees']","['Grass', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Trees', 'Hay']",['Oats']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Grass', 'Hay', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Hay'],"['Trees', 'Grass', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Trees', 'Oats']","['Grass', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Trees']","['Grass', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Grass', 'Hay']",['Trees']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Oats', 'Trees']",['Grass']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Oats']","['Trees', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Trees', 'Oats']","['Hay', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Grass', 'Trees']",['Hay']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Oats', 'Hay', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Oats', 'Grass', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Hay']","['Trees', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Oats', 'Hay', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Hay', 'Oats', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Oats', 'Grass']",['Trees']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Trees', 'Hay', 'Oats']",['Grass']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Grass', 'Hay', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Oats'],"['Grass', 'Hay', 'Trees']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Trees']","['Grass', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Oats'],"['Trees', 'Grass', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Trees']","['Grass', 'Hay']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Trees', 'Oats']",['Grass']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Oats', 'Hay']","['Trees', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Trees'],"['Hay', 'Grass', 'Oats']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Trees']","['Oats', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Trees', 'Oats']",['Grass']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Oats']","['Hay', 'Trees']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Hay', 'Oats', 'Grass']",['Trees']
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']",['Oats'],"['Trees', 'Hay', 'Grass']"
"['Wheat', 'Soybeans', 'Corn', 'Alfalfa']","['Oats', 'Trees', 'Hay', 'Grass']","['Grass', 'Trees', 'Hay']",['Oats']
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Soybeans', 'Trees', 'Grass']","['Oats', 'Wheat', 'Corn']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']",['Grass'],"['Wheat', 'Trees', 'Corn', 'Oats', 'Soybeans']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']",['Trees'],"['Grass', 'Wheat', 'Oats', 'Soybeans', 'Corn']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Trees', 'Grass', 'Corn']","['Wheat', 'Soybeans', 'Oats']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Trees', 'Corn', 'Wheat', 'Grass', 'Oats']",['Soybeans']
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Trees', 'Oats', 'Corn', 'Wheat', 'Grass']",['Soybeans']
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Corn', 'Trees', 'Wheat']","['Grass', 'Soybeans', 'Oats']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Grass', 'Wheat', 'Corn']","['Oats', 'Trees', 'Soybeans']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Trees', 'Corn', 'Wheat', 'Grass']","['Oats', 'Soybeans']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Corn', 'Grass', 'Trees', 'Soybeans']","['Oats', 'Wheat']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']",['Oats'],"['Trees', 'Wheat', 'Grass', 'Corn', 'Soybeans']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Grass', 'Wheat', 'Corn']","['Oats', 'Soybeans', 'Trees']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Grass', 'Trees', 'Corn', 'Soybeans']","['Oats', 'Wheat']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Oats', 'Soybeans', 'Grass', 'Corn', 'Trees']",['Wheat']
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Soybeans', 'Trees']","['Oats', 'Wheat', 'Corn', 'Grass']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Trees', 'Corn', 'Wheat', 'Oats', 'Soybeans']",['Grass']
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']",['Trees'],"['Corn', 'Grass', 'Soybeans', 'Wheat', 'Oats']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Oats', 'Wheat', 'Trees', 'Corn']","['Soybeans', 'Grass']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Soybeans', 'Trees', 'Oats', 'Wheat', 'Grass']",['Corn']
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Grass', 'Trees', 'Wheat', 'Corn']","['Soybeans', 'Oats']"
"['Hay', 'Alfalfa']","['Wheat', 'Trees', 'Soybeans', 'Corn', 'Oats', 'Grass']","['Oats', 'Wheat', 'Soybeans']","['Grass', 'Corn', 'Trees']"
