Positive,Negative,Easy,Hard,AUC,AUC_Easy,AUC_Hard
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['very_recom', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['priority', 'spec_prior']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'spec_prior']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['spec_prior', 'priority']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['spec_prior', 'not_recom']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['spec_prior', 'not_recom']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['not_recom', 'priority']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['priority', 'spec_prior']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['spec_prior', 'not_recom']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['not_recom', 'spec_prior']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'spec_prior']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['not_recom', 'spec_prior']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'spec_prior']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['not_recom', 'priority']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['not_recom', 'spec_prior']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['spec_prior', 'priority', 'not_recom']","['spec_prior', 'priority']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['spec_prior', 'priority', 'not_recom']",['priority'],"['spec_prior', 'not_recom']",0.985123094774313,0.9493599348106091,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['priority'],['not_recom'],0.8595920663669427,0.8989388781610372,1.0
"['spec_prior', 'very_recom']","['priority', 'not_recom']",['not_recom'],['priority'],0.8595920663669427,1.0,0.8989388781610372
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['very_recom'],['not_recom'],0.9680283549086866,0.9756029348863225,1.0
"['priority', 'spec_prior']","['very_recom', 'not_recom']",['not_recom'],['very_recom'],0.9680283549086866,1.0,0.9756029348863225
